date,first,last,addr,city,st,zip,prod_id,prod_desc,unit_price,qty,total
2021-07-01 09:57:00,Tey How,Ferguson,9465 Williams Street,Saint Johns,MI,48879,517,Pliers,1599,1,1599
2021-07-01 09:57:00,Tey How,Ferguson,9465 Williams Street,Saint Johns,MI,48879,510,Screwdriver,399,1,399
2021-07-01 13:34:00,C-3Po,Rivera,6661 Strawberry Lane,Granger,WY,82934,513,Hammer,827,1,827
2021-07-01 13:34:00,C-3Po,Rivera,6661 Strawberry Lane,Granger,WY,82934,516,Mallet,1200,1,1200
2021-07-01 13:34:00,C-3Po,Rivera,6661 Strawberry Lane,Granger,WY,82934,504,Screw,50,1,50
2021-07-01 13:43:00,Tc-14,Curtis,4809 Jefferson Court,Hyden,KY,41749,512,Scraper,799,1,799
2021-07-01 13:43:00,Tc-14,Curtis,4809 Jefferson Court,Hyden,KY,41749,513,Hammer,827,1,827
2021-07-01 14:40:00,Nute Gunray,Le,2553 Inverness Drive,South San Francisco,CA,94080,522,Hacksaw,1998,1,1998
2021-07-01 14:40:00,Nute Gunray,Le,2553 Inverness Drive,South San Francisco,CA,94080,507,Paint,1800,1,1800
2021-07-01 17:28:00,Darth Maul,Gordon,3869 Franklin Court,Harbeson,DE,19951,512,Scraper,799,1,799
2021-07-01 17:28:00,Darth Maul,Gordon,3869 Franklin Court,Harbeson,DE,19951,525,Hatchet,3599,2,7198
2021-07-01 17:28:00,Darth Maul,Gordon,3869 Franklin Court,Harbeson,DE,19951,521,Drill,6900,1,6900
2021-07-01 17:28:00,Darth Maul,Gordon,3869 Franklin Court,Harbeson,DE,19951,520,Anvil,1620,1,1620
2021-07-01 17:48:00,Captain Antilles,Rodriguez,4648 Lake Street,Barton City,MI,48705,503,Nut,25,1,25
2021-07-01 17:48:00,Captain Antilles,Rodriguez,4648 Lake Street,Barton City,MI,48705,502,Nail,25,1,25
2021-07-01 17:48:00,Captain Antilles,Rodriguez,4648 Lake Street,Barton City,MI,48705,504,Screw,50,2,100
2021-07-01 17:48:00,Captain Antilles,Rodriguez,4648 Lake Street,Barton City,MI,48705,501,Washer,10,1,10
2021-07-02 10:15:00,Shmi,Doyle,4288 Devon Road,Fort Lawn,SC,29714,514,Plane,1099,2,2198
2021-07-02 10:15:00,Shmi,Doyle,4288 Devon Road,Fort Lawn,SC,29714,525,Hatchet,3599,1,3599
2021-07-02 11:28:00,Gold Leader,Todd,508 Magnolia Court,Memphis,TN,38119,506,Sandpaper,300,2,600
2021-07-02 11:28:00,Gold Leader,Todd,508 Magnolia Court,Memphis,TN,38119,505,Bolt,100,1,100
2021-07-02 11:28:00,Gold Leader,Todd,508 Magnolia Court,Memphis,TN,38119,503,Nut,25,1,25
2021-07-02 11:28:00,Gold Leader,Todd,508 Magnolia Court,Memphis,TN,38119,518,Level,1698,1,1698
2021-07-02 12:58:00,Beru,Jimenez,1846 Edgewood Road,Raleigh,NC,27605,519,Monkeywrench,2995,1,2995
2021-07-02 13:53:00,Piett,Bass,8180 Main Street,Travelers Rest,SC,29690,510,Screwdriver,399,4,1596
2021-07-02 13:53:00,Piett,Bass,8180 Main Street,Travelers Rest,SC,29690,511,Chisel,499,1,499
2021-07-02 13:53:00,Piett,Bass,8180 Main Street,Travelers Rest,SC,29690,519,Monkeywrench,2995,1,2995
2021-07-02 13:53:00,Piett,Bass,8180 Main Street,Travelers Rest,SC,29690,506,Sandpaper,300,1,300
2021-07-02 13:53:00,Piett,Bass,8180 Main Street,Travelers Rest,SC,29690,525,Hatchet,3599,1,3599
2021-07-02 13:53:00,Piett,Bass,8180 Main Street,Travelers Rest,SC,29690,514,Plane,1099,1,1099
2021-07-02 13:53:00,Piett,Bass,8180 Main Street,Travelers Rest,SC,29690,507,Paint,1800,1,1800
2021-07-02 13:53:00,Piett,Bass,8180 Main Street,Travelers Rest,SC,29690,505,Bolt,100,1,100
2021-07-02 13:53:00,Piett,Bass,8180 Main Street,Travelers Rest,SC,29690,512,Scraper,799,1,799
2021-07-02 14:05:00,Snap,Mcbride,5524 Hawthorne Lane,Donahue,IA,52746,506,Sandpaper,300,1,300
2021-07-02 14:05:00,Snap,Mcbride,5524 Hawthorne Lane,Donahue,IA,52746,514,Plane,1099,1,1099
2021-07-02 14:05:00,Snap,Mcbride,5524 Hawthorne Lane,Donahue,IA,52746,527,Toolbox,5000,1,5000
2021-07-02 14:30:00,Bala-Tik,Ingram,1819 Pheasant Run,Moca,PR,00676,517,Pliers,1599,1,1599
