date,first,last,addr,city,st,zip,prod_id,prod_desc,unit_price,qty,total
2018-12-01 12:52:00,Captain Antilles,Curtis,2327 Prospect Street,Miami,FL,33127,519,Monkeywrench,2995,1,2995
2018-12-01 12:52:00,Captain Antilles,Curtis,2327 Prospect Street,Miami,FL,33127,507,Paint,1800,1,1800
2018-12-01 12:52:00,Captain Antilles,Curtis,2327 Prospect Street,Miami,FL,33127,520,Anvil,1620,1,1620
2018-12-01 12:52:00,Captain Antilles,Curtis,2327 Prospect Street,Miami,FL,33127,522,Hacksaw,1998,1,1998
2018-12-01 12:52:00,Captain Antilles,Curtis,2327 Prospect Street,Miami,FL,33127,501,Washer,10,1,10
2018-12-01 14:55:00,Orn Free Taa,Zhang,6043 Strawberry Lane,Patterson,AR,72123,528,Ladder,8000,1,8000
2018-12-01 14:55:00,Orn Free Taa,Zhang,6043 Strawberry Lane,Patterson,AR,72123,501,Washer,10,1,10
2018-12-01 16:02:00,Snap,Lara,9634 Jefferson Court,Cold Spring,MN,56320,522,Hacksaw,1998,1,1998
2018-12-01 16:02:00,Snap,Lara,9634 Jefferson Court,Cold Spring,MN,56320,502,Nail,25,1,25
2018-12-01 16:02:00,Snap,Lara,9634 Jefferson Court,Cold Spring,MN,56320,508,Bradawl,199,1,199
2018-12-01 16:52:00,Obi-Wan,Oneill,7113 Washington Street,Tererro,NM,87573,518,Level,1698,1,1698
2018-12-01 16:52:00,Obi-Wan,Oneill,7113 Washington Street,Tererro,NM,87573,512,Scraper,799,2,1598
2018-12-01 16:52:00,Obi-Wan,Oneill,7113 Washington Street,Tererro,NM,87573,513,Hammer,827,1,827
2018-12-01 16:52:00,Obi-Wan,Oneill,7113 Washington Street,Tererro,NM,87573,505,Bolt,100,1,100
2018-12-01 16:52:00,Obi-Wan,Oneill,7113 Washington Street,Tererro,NM,87573,506,Sandpaper,300,1,300
2018-12-01 16:52:00,Obi-Wan,Oneill,7113 Washington Street,Tererro,NM,87573,516,Mallet,1200,1,1200
2018-12-02 09:20:00,Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,521,Drill,6900,1,6900
2018-12-02 09:20:00,Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,507,Paint,1800,2,3600
2018-12-02 09:20:00,Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,502,Nail,25,1,25
2018-12-02 09:20:00,Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,515,Wrench,1100,1,1100
2018-12-02 09:20:00,Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,528,Ladder,8000,1,8000
2018-12-02 09:20:00,Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,504,Screw,50,1,50
2018-12-02 09:20:00,Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,508,Bradawl,199,1,199
2018-12-02 09:20:00,Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,501,Washer,10,1,10
2018-12-02 12:09:00,Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,511,Chisel,499,1,499
2018-12-02 12:09:00,Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,524,Axe,2799,1,2799
2018-12-02 12:17:00,Captain Antilles,Jimenez,1677 2nd Street East,Washington,DC,20551,519,Monkeywrench,2995,1,2995
2018-12-02 12:17:00,Captain Antilles,Jimenez,1677 2nd Street East,Washington,DC,20551,511,Chisel,499,1,499
2018-12-02 13:01:00,Tc-14,Alvarez,4109 Pheasant Run,Superior,WY,82945,509,Clamp,299,1,299
2018-12-02 13:01:00,Tc-14,Alvarez,4109 Pheasant Run,Superior,WY,82945,527,Toolbox,5000,1,5000
2018-12-02 13:01:00,Tc-14,Alvarez,4109 Pheasant Run,Superior,WY,82945,515,Wrench,1100,1,1100
2018-12-02 13:01:00,Tc-14,Alvarez,4109 Pheasant Run,Superior,WY,82945,503,Nut,25,1,25
2018-12-02 13:01:00,Tc-14,Alvarez,4109 Pheasant Run,Superior,WY,82945,511,Chisel,499,2,998
2018-12-02 13:01:00,Tc-14,Alvarez,4109 Pheasant Run,Superior,WY,82945,526,Wire,3700,1,3700
2018-12-02 13:01:00,Tc-14,Alvarez,4109 Pheasant Run,Superior,WY,82945,516,Mallet,1200,1,1200
2018-12-02 13:01:00,Tc-14,Alvarez,4109 Pheasant Run,Superior,WY,82945,528,Ladder,8000,1,8000
2018-12-02 13:01:00,Tc-14,Alvarez,4109 Pheasant Run,Superior,WY,82945,501,Washer,10,1,10
