date,first,last,addr,city,st,zip,prod_id,prod_desc,unit_price,qty,total
2022-11-01 10:01:00,Beru,Miller,3490 Washington Street,Colorado Springs,CO,80922,525,Hatchet,3599,1,3599
2022-11-01 10:01:00,Beru,Miller,3490 Washington Street,Colorado Springs,CO,80922,527,Toolbox,5000,1,5000
2022-11-01 10:01:00,Beru,Miller,3490 Washington Street,Colorado Springs,CO,80922,501,Washer,10,1,10
2022-11-01 10:01:00,Beru,Miller,3490 Washington Street,Colorado Springs,CO,80922,518,Level,1698,1,1698
2022-11-01 10:17:00,Captain Antilles,Walters,8754 2nd Street,Douglassville,TX,75560,522,Hacksaw,1998,1,1998
2022-11-01 10:22:00,Bib Fortuna,Elliott,5364 Heather Lane,Gig Harbor,WA,98335,516,Mallet,1200,1,1200
2022-11-01 10:22:00,Bib Fortuna,Elliott,5364 Heather Lane,Gig Harbor,WA,98335,526,Wire,3700,1,3700
2022-11-01 10:22:00,Bib Fortuna,Elliott,5364 Heather Lane,Gig Harbor,WA,98335,511,Chisel,499,1,499
2022-11-01 11:01:00,Beru,Gordon,5261 9th Street,Waipahu,HI,96797,501,Washer,10,1,10
2022-11-01 11:02:00,Orn Free Taa,Benson,6973 Park Avenue,Fairplay,CO,80440,508,Bradawl,199,1,199
2022-11-01 11:33:00,Jango Fett,Jimenez,3344 Lake Avenue,Norfolk,VA,23505,521,Drill,6900,1,6900
2022-11-01 11:33:00,Jango Fett,Jimenez,3344 Lake Avenue,Norfolk,VA,23505,509,Clamp,299,1,299
2022-11-01 11:33:00,Jango Fett,Jimenez,3344 Lake Avenue,Norfolk,VA,23505,512,Scraper,799,1,799
2022-11-01 11:58:00,Taun We,Woodward,6912 Strawberry Lane,Erving,MA,01344,501,Washer,10,1,10
2022-11-01 11:58:00,Taun We,Woodward,6912 Strawberry Lane,Erving,MA,01344,511,Chisel,499,1,499
2022-11-01 11:58:00,Taun We,Woodward,6912 Strawberry Lane,Erving,MA,01344,507,Paint,1800,1,1800
2022-11-01 11:58:00,Taun We,Woodward,6912 Strawberry Lane,Erving,MA,01344,508,Bradawl,199,1,199
2022-11-01 12:58:00,Taun We,Adams,6097 Heather Lane,Douglas,AK,99824,521,Drill,6900,1,6900
2022-11-01 12:58:00,Taun We,Adams,6097 Heather Lane,Douglas,AK,99824,512,Scraper,799,1,799
2022-11-01 12:58:00,Taun We,Adams,6097 Heather Lane,Douglas,AK,99824,524,Axe,2799,1,2799
2022-11-01 14:36:00,Rabe,Greene,8560 Pheasant Run,Hardyville,KY,42746,522,Hacksaw,1998,1,1998
2022-11-01 14:36:00,Rabe,Greene,8560 Pheasant Run,Hardyville,KY,42746,508,Bradawl,199,1,199
2022-11-01 14:36:00,Rabe,Greene,8560 Pheasant Run,Hardyville,KY,42746,510,Screwdriver,399,1,399
2022-11-01 14:36:00,Rabe,Greene,8560 Pheasant Run,Hardyville,KY,42746,507,Paint,1800,1,1800
2022-11-01 14:36:00,Rabe,Greene,8560 Pheasant Run,Hardyville,KY,42746,516,Mallet,1200,1,1200
2022-11-01 16:44:00,Obi-Wan,Oneill,7113 Washington Street,Tererro,NM,87573,520,Anvil,1620,1,1620
2022-11-01 16:44:00,Obi-Wan,Oneill,7113 Washington Street,Tererro,NM,87573,527,Toolbox,5000,1,5000
2022-11-01 16:44:00,Obi-Wan,Oneill,7113 Washington Street,Tererro,NM,87573,504,Screw,50,1,50
2022-11-01 16:44:00,Obi-Wan,Oneill,7113 Washington Street,Tererro,NM,87573,506,Sandpaper,300,1,300
2022-11-01 16:44:00,Obi-Wan,Oneill,7113 Washington Street,Tererro,NM,87573,515,Wrench,1100,2,2200
2022-11-01 16:44:00,Obi-Wan,Oneill,7113 Washington Street,Tererro,NM,87573,521,Drill,6900,1,6900
2022-11-01 16:44:00,Obi-Wan,Oneill,7113 Washington Street,Tererro,NM,87573,501,Washer,10,2,20
2022-11-01 16:58:00,Obi-Wan,Oneill,7113 Washington Street,Tererro,NM,87573,526,Wire,3700,1,3700
2022-11-01 16:58:00,Obi-Wan,Oneill,7113 Washington Street,Tererro,NM,87573,507,Paint,1800,1,1800
2022-11-01 17:59:00,Shmi,Thornton,7013 Beechwood Drive,Saint Johns,AZ,85936,514,Plane,1099,1,1099
2022-11-01 17:59:00,Shmi,Thornton,7013 Beechwood Drive,Saint Johns,AZ,85936,520,Anvil,1620,1,1620
2022-11-01 17:59:00,Shmi,Thornton,7013 Beechwood Drive,Saint Johns,AZ,85936,503,Nut,25,1,25
2022-11-01 17:59:00,Shmi,Thornton,7013 Beechwood Drive,Saint Johns,AZ,85936,515,Wrench,1100,1,1100
2022-11-01 17:59:00,Shmi,Thornton,7013 Beechwood Drive,Saint Johns,AZ,85936,501,Washer,10,1,10
2022-11-01 17:59:00,Shmi,Thornton,7013 Beechwood Drive,Saint Johns,AZ,85936,527,Toolbox,5000,1,5000
2022-11-01 17:59:00,Shmi,Thornton,7013 Beechwood Drive,Saint Johns,AZ,85936,504,Screw,50,1,50
2022-11-01 17:59:00,Shmi,Thornton,7013 Beechwood Drive,Saint Johns,AZ,85936,509,Clamp,299,1,299
2022-11-01 17:59:00,Shmi,Thornton,7013 Beechwood Drive,Saint Johns,AZ,85936,517,Pliers,1599,1,1599
2022-11-02 11:06:00,Lieutenant Mitaka,Rodriguez,3816 5th Street East,Smiths Grove,KY,42171,513,Hammer,827,1,827
2022-11-02 11:06:00,Lieutenant Mitaka,Rodriguez,3816 5th Street East,Smiths Grove,KY,42171,522,Hacksaw,1998,1,1998
2022-11-02 11:56:00,Tc-14,Miller,6618 Lake Avenue,Sanbornville,NH,03872,502,Nail,25,1,25
2022-11-02 13:07:00,Unkar Plutt,Schmidt,9546 Brookside Drive,Chippewa Bay,NY,13623,526,Wire,3700,1,3700
2022-11-02 13:14:00,Orn Free Taa,Zhang,6043 Strawberry Lane,Patterson,AR,72123,513,Hammer,827,2,1654
2022-11-02 13:14:00,Orn Free Taa,Zhang,6043 Strawberry Lane,Patterson,AR,72123,522,Hacksaw,1998,2,3996
2022-11-02 13:14:00,Orn Free Taa,Zhang,6043 Strawberry Lane,Patterson,AR,72123,508,Bradawl,199,1,199
2022-11-02 13:14:00,Orn Free Taa,Zhang,6043 Strawberry Lane,Patterson,AR,72123,504,Screw,50,2,100
2022-11-02 13:14:00,Orn Free Taa,Zhang,6043 Strawberry Lane,Patterson,AR,72123,503,Nut,25,1,25
2022-11-02 13:14:00,Orn Free Taa,Zhang,6043 Strawberry Lane,Patterson,AR,72123,524,Axe,2799,1,2799
2022-11-02 13:14:00,Orn Free Taa,Zhang,6043 Strawberry Lane,Patterson,AR,72123,528,Ladder,8000,1,8000
2022-11-02 13:14:00,Orn Free Taa,Zhang,6043 Strawberry Lane,Patterson,AR,72123,512,Scraper,799,1,799
2022-11-02 13:14:00,Orn Free Taa,Zhang,6043 Strawberry Lane,Patterson,AR,72123,510,Screwdriver,399,1,399
2022-11-02 13:14:00,Orn Free Taa,Zhang,6043 Strawberry Lane,Patterson,AR,72123,506,Sandpaper,300,1,300
2022-11-02 13:14:00,Orn Free Taa,Zhang,6043 Strawberry Lane,Patterson,AR,72123,505,Bolt,100,1,100
2022-11-02 13:45:00,Tey How,Barker,6169 Beechwood Drive,Ponce,PR,00717,512,Scraper,799,1,799
2022-11-02 13:45:00,Tey How,Barker,6169 Beechwood Drive,Ponce,PR,00717,525,Hatchet,3599,1,3599
2022-11-02 13:45:00,Tey How,Barker,6169 Beechwood Drive,Ponce,PR,00717,501,Washer,10,1,10
2022-11-02 13:55:00,Sun Rit,Walker,3961 Beechwood Drive,Tonopah,AZ,85354,526,Wire,3700,1,3700
2022-11-02 13:55:00,Sun Rit,Walker,3961 Beechwood Drive,Tonopah,AZ,85354,515,Wrench,1100,2,2200
2022-11-02 13:55:00,Sun Rit,Walker,3961 Beechwood Drive,Tonopah,AZ,85354,517,Pliers,1599,2,3198
2022-11-02 13:55:00,Sun Rit,Walker,3961 Beechwood Drive,Tonopah,AZ,85354,502,Nail,25,1,25
2022-11-02 16:03:00,Unkar Plutt,Todd,8877 College Street,Washington,DC,20551,521,Drill,6900,1,6900
2022-11-02 16:03:00,Unkar Plutt,Todd,8877 College Street,Washington,DC,20551,519,Monkeywrench,2995,1,2995
2022-11-02 16:03:00,Unkar Plutt,Todd,8877 College Street,Washington,DC,20551,513,Hammer,827,1,827
2022-11-02 16:03:00,Unkar Plutt,Todd,8877 College Street,Washington,DC,20551,508,Bradawl,199,1,199
