date,first,last,addr,city,st,zip,prod_id,prod_desc,unit_price,qty,total
2019-11-01 09:31:00,Jabba,Rivera,7617 Main Street East,Palmyra,ME,04965,522,Hacksaw,1998,1,1998
2019-11-01 09:31:00,Jabba,Rivera,7617 Main Street East,Palmyra,ME,04965,511,Chisel,499,1,499
2019-11-01 09:31:00,Jabba,Rivera,7617 Main Street East,Palmyra,ME,04965,501,Washer,10,1,10
2019-11-01 09:31:00,Jabba,Rivera,7617 Main Street East,Palmyra,ME,04965,505,Bolt,100,1,100
2019-11-01 09:31:00,Jabba,Rivera,7617 Main Street East,Palmyra,ME,04965,504,Screw,50,1,50
2019-11-01 09:31:00,Jabba,Rivera,7617 Main Street East,Palmyra,ME,04965,518,Level,1698,1,1698
2019-11-01 09:31:00,Jabba,Rivera,7617 Main Street East,Palmyra,ME,04965,519,Monkeywrench,2995,1,2995
2019-11-01 09:31:00,Jabba,Rivera,7617 Main Street East,Palmyra,ME,04965,509,Clamp,299,1,299
2019-11-01 09:31:00,Jabba,Rivera,7617 Main Street East,Palmyra,ME,04965,528,Ladder,8000,1,8000
2019-11-01 09:38:00,Motti,Jennings,5447 4th Street,Cascade,MD,21719,504,Screw,50,1,50
2019-11-01 09:46:00,Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,522,Hacksaw,1998,1,1998
2019-11-01 09:46:00,Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,517,Pliers,1599,1,1599
2019-11-01 09:46:00,Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,503,Nut,25,1,25
2019-11-01 09:46:00,Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,516,Mallet,1200,1,1200
2019-11-01 11:13:00,Obi-Wan,Mcbride,1037 Strawberry Lane,Kansas City,MO,64127,515,Wrench,1100,1,1100
2019-11-01 11:13:00,Obi-Wan,Mcbride,1037 Strawberry Lane,Kansas City,MO,64127,526,Wire,3700,1,3700
2019-11-01 11:13:00,Obi-Wan,Mcbride,1037 Strawberry Lane,Kansas City,MO,64127,506,Sandpaper,300,1,300
2019-11-01 11:13:00,Obi-Wan,Mcbride,1037 Strawberry Lane,Kansas City,MO,64127,517,Pliers,1599,1,1599
2019-11-01 11:13:00,Obi-Wan,Mcbride,1037 Strawberry Lane,Kansas City,MO,64127,508,Bradawl,199,1,199
2019-11-01 11:13:00,Obi-Wan,Mcbride,1037 Strawberry Lane,Kansas City,MO,64127,507,Paint,1800,2,3600
2019-11-01 11:13:00,Obi-Wan,Mcbride,1037 Strawberry Lane,Kansas City,MO,64127,512,Scraper,799,1,799
2019-11-01 11:13:00,Obi-Wan,Mcbride,1037 Strawberry Lane,Kansas City,MO,64127,505,Bolt,100,2,200
2019-11-01 12:27:00,Obi-Wan,Miller,9760 Edgewood Road,Veedersburg,IN,47987,516,Mallet,1200,1,1200
2019-11-01 12:27:00,Obi-Wan,Miller,9760 Edgewood Road,Veedersburg,IN,47987,508,Bradawl,199,2,398
2019-11-01 12:27:00,Obi-Wan,Miller,9760 Edgewood Road,Veedersburg,IN,47987,525,Hatchet,3599,1,3599
