date,first,last,addr,city,st,zip,prod_id,prod_desc,unit_price,qty,total
2022-05-01 09:30:00,Orn Free Taa,Mcbride,7694 9th Street,Monterey,TN,38574,522,Hacksaw,1998,1,1998
2022-05-01 09:30:00,Orn Free Taa,Mcbride,7694 9th Street,Monterey,TN,38574,517,Pliers,1599,1,1599
2022-05-01 09:30:00,Orn Free Taa,Mcbride,7694 9th Street,Monterey,TN,38574,511,Chisel,499,1,499
2022-05-01 09:52:00,Tey How,Rodriguez,9164 Madison Street,Brick,NJ,08723,520,Anvil,1620,1,1620
2022-05-01 09:52:00,Tey How,Rodriguez,9164 Madison Street,Brick,NJ,08723,504,Screw,50,1,50
2022-05-01 10:29:00,Shmi,Mitchell,1517 Front Street South,Fox Lake,IL,60020,502,Nail,25,1,25
2022-05-01 10:29:00,Shmi,Mitchell,1517 Front Street South,Fox Lake,IL,60020,514,Plane,1099,1,1099
2022-05-01 11:46:00,Unkar Plutt,Mcbride,9487 Devonshire Drive,East Orange,NJ,07018,520,Anvil,1620,1,1620
2022-05-01 11:46:00,Unkar Plutt,Mcbride,9487 Devonshire Drive,East Orange,NJ,07018,528,Ladder,8000,1,8000
2022-05-01 11:46:00,Unkar Plutt,Mcbride,9487 Devonshire Drive,East Orange,NJ,07018,509,Clamp,299,1,299
2022-05-01 11:46:00,Unkar Plutt,Mcbride,9487 Devonshire Drive,East Orange,NJ,07018,526,Wire,3700,1,3700
2022-05-01 13:04:00,Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,523,Saw,2099,1,2099
2022-05-01 13:04:00,Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,509,Clamp,299,2,598
2022-05-01 13:04:00,Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,508,Bradawl,199,1,199
2022-05-01 13:04:00,Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,511,Chisel,499,1,499
2022-05-01 13:04:00,Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,506,Sandpaper,300,1,300
2022-05-01 13:04:00,Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,514,Plane,1099,1,1099
2022-05-01 13:04:00,Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,520,Anvil,1620,1,1620
2022-05-01 14:01:00,Plo Koon,Bass,3284 9th Street,Fort Mc Coy,FL,32134,514,Plane,1099,2,2198
2022-05-01 14:01:00,Plo Koon,Bass,3284 9th Street,Fort Mc Coy,FL,32134,521,Drill,6900,1,6900
2022-05-01 14:01:00,Plo Koon,Bass,3284 9th Street,Fort Mc Coy,FL,32134,511,Chisel,499,1,499
2022-05-01 14:01:00,Plo Koon,Bass,3284 9th Street,Fort Mc Coy,FL,32134,517,Pliers,1599,1,1599
2022-05-01 14:01:00,Plo Koon,Bass,3284 9th Street,Fort Mc Coy,FL,32134,528,Ladder,8000,1,8000
2022-05-01 14:01:00,Plo Koon,Bass,3284 9th Street,Fort Mc Coy,FL,32134,512,Scraper,799,1,799
2022-05-01 14:56:00,Captain Antilles,Rodriguez,4648 Lake Street,Barton City,MI,48705,505,Bolt,100,1,100
2022-05-02 09:56:00,Tc-14,Doyle,7533 Sycamore Drive,Kilbourne,LA,71253,503,Nut,25,1,25
2022-05-02 09:56:00,Tc-14,Doyle,7533 Sycamore Drive,Kilbourne,LA,71253,525,Hatchet,3599,1,3599
2022-05-02 09:56:00,Tc-14,Doyle,7533 Sycamore Drive,Kilbourne,LA,71253,521,Drill,6900,1,6900
2022-05-02 09:56:00,Tc-14,Doyle,7533 Sycamore Drive,Kilbourne,LA,71253,502,Nail,25,2,50
2022-05-02 10:18:00,Taun We,Woodward,6912 Strawberry Lane,Erving,MA,01344,510,Screwdriver,399,1,399
2022-05-02 10:18:00,Taun We,Woodward,6912 Strawberry Lane,Erving,MA,01344,503,Nut,25,1,25
2022-05-02 10:32:00,Beru,Walters,2805 Main Street,Frederick,SD,57441,529,Workbench,30000,1,30000
2022-05-02 10:32:00,Beru,Walters,2805 Main Street,Frederick,SD,57441,519,Monkeywrench,2995,1,2995
2022-05-02 10:32:00,Beru,Walters,2805 Main Street,Frederick,SD,57441,511,Chisel,499,1,499
2022-05-02 10:32:00,Beru,Walters,2805 Main Street,Frederick,SD,57441,510,Screwdriver,399,1,399
2022-05-02 10:39:00,Lama Su,Vincent,2049 Route 44,Salome,AZ,85348,502,Nail,25,1,25
2022-05-02 10:39:00,Lama Su,Vincent,2049 Route 44,Salome,AZ,85348,503,Nut,25,1,25
2022-05-02 10:39:00,Lama Su,Vincent,2049 Route 44,Salome,AZ,85348,501,Washer,10,1,10
2022-05-02 10:39:00,Lama Su,Vincent,2049 Route 44,Salome,AZ,85348,527,Toolbox,5000,1,5000
2022-05-02 10:39:00,Lama Su,Vincent,2049 Route 44,Salome,AZ,85348,513,Hammer,827,1,827
2022-05-02 10:39:00,Lama Su,Vincent,2049 Route 44,Salome,AZ,85348,508,Bradawl,199,2,398
2022-05-02 10:39:00,Lama Su,Vincent,2049 Route 44,Salome,AZ,85348,514,Plane,1099,1,1099
2022-05-02 10:39:00,Lama Su,Vincent,2049 Route 44,Salome,AZ,85348,523,Saw,2099,1,2099
2022-05-02 10:39:00,Lama Su,Vincent,2049 Route 44,Salome,AZ,85348,509,Clamp,299,1,299
2022-05-02 11:55:00,Tey How,Mcdaniel,7547 Edgewood Road,Callaway,NE,68825,519,Monkeywrench,2995,1,2995
2022-05-02 11:55:00,Tey How,Mcdaniel,7547 Edgewood Road,Callaway,NE,68825,520,Anvil,1620,1,1620
2022-05-02 13:44:00,Tey How,Barker,6169 Beechwood Drive,Ponce,PR,00717,527,Toolbox,5000,1,5000
