date,first,last,addr,city,st,zip,prod_id,prod_desc,unit_price,qty,total
2016-01-01 09:18:00,Fode/Beed,Vincent,8509 Route 44,Joseph,OR,97846,505,Bolt,100,1,100
2016-01-01 09:18:00,Fode/Beed,Vincent,8509 Route 44,Joseph,OR,97846,511,Chisel,499,1,499
2016-01-01 09:18:00,Fode/Beed,Vincent,8509 Route 44,Joseph,OR,97846,510,Screwdriver,399,1,399
2016-01-01 09:18:00,Fode/Beed,Vincent,8509 Route 44,Joseph,OR,97846,525,Hatchet,3599,1,3599
2016-01-01 09:18:00,Fode/Beed,Vincent,8509 Route 44,Joseph,OR,97846,507,Paint,1800,1,1800
2016-01-01 09:58:00,Snap,Garza,9534 9th Street,Strong,ME,04983,512,Scraper,799,1,799
2016-01-01 09:58:00,Snap,Garza,9534 9th Street,Strong,ME,04983,505,Bolt,100,1,100
2016-01-01 09:58:00,Snap,Garza,9534 9th Street,Strong,ME,04983,518,Level,1698,1,1698
2016-01-01 09:58:00,Snap,Garza,9534 9th Street,Strong,ME,04983,508,Bradawl,199,1,199
2016-01-01 09:58:00,Snap,Garza,9534 9th Street,Strong,ME,04983,522,Hacksaw,1998,1,1998
2016-01-01 11:53:00,Unkar Plutt,Benson,3640 Magnolia Court,Bryants Store,KY,40921,526,Wire,3700,1,3700
2016-01-01 11:53:00,Unkar Plutt,Benson,3640 Magnolia Court,Bryants Store,KY,40921,522,Hacksaw,1998,1,1998
2016-01-01 11:53:00,Unkar Plutt,Benson,3640 Magnolia Court,Bryants Store,KY,40921,520,Anvil,1620,1,1620
2016-01-01 12:21:00,Lama Su,Garza,179 Franklin Court,Wingate,MD,21675,523,Saw,2099,1,2099
2016-01-01 13:51:00,Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,505,Bolt,100,1,100
2016-01-01 13:51:00,Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,525,Hatchet,3599,1,3599
2016-01-01 13:51:00,Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,528,Ladder,8000,1,8000
2016-01-01 13:51:00,Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,518,Level,1698,1,1698
2016-01-01 13:56:00,Snap,Ingram,6563 Jackson Avenue,Judith Gap,MT,59453,530,Chainsaw,49999,1,49999
2016-01-01 13:56:00,Snap,Ingram,6563 Jackson Avenue,Judith Gap,MT,59453,503,Nut,25,1,25
2016-01-01 14:06:00,Senator Ask Aak,Miller,9727 Devonshire Drive,Ridgeland,MS,39157,505,Bolt,100,1,100
2016-01-01 15:06:00,Bala-Tik,Walker,8497 Washington Street,Greenwood,DE,19950,502,Nail,25,3,75
2016-01-01 15:06:00,Bala-Tik,Walker,8497 Washington Street,Greenwood,DE,19950,524,Axe,2799,1,2799
2016-01-01 15:06:00,Bala-Tik,Walker,8497 Washington Street,Greenwood,DE,19950,505,Bolt,100,1,100
2016-01-01 15:06:00,Bala-Tik,Walker,8497 Washington Street,Greenwood,DE,19950,515,Wrench,1100,1,1100
2016-01-01 15:37:00,Fode/Beed,Le,2866 Devonshire Drive,Carson,WA,98610,501,Washer,10,1,10
2016-01-01 15:37:00,Fode/Beed,Le,2866 Devonshire Drive,Carson,WA,98610,518,Level,1698,1,1698
2016-01-01 15:56:00,Rieekan,Jimenez,5165 5th Street,Rockbridge,OH,43149,524,Axe,2799,1,2799
2016-01-02 09:30:00,Darth Maul,Curtis,8779 Front Street,Weston,NE,68070,523,Saw,2099,1,2099
2016-01-02 09:30:00,Darth Maul,Curtis,8779 Front Street,Weston,NE,68070,521,Drill,6900,1,6900
2016-01-02 15:34:00,Darth Maul,Wood,1988 Sycamore Drive,Masterson,TX,79058,508,Bradawl,199,1,199
2016-01-02 15:34:00,Darth Maul,Wood,1988 Sycamore Drive,Masterson,TX,79058,506,Sandpaper,300,1,300
2016-01-02 15:34:00,Darth Maul,Wood,1988 Sycamore Drive,Masterson,TX,79058,520,Anvil,1620,1,1620
2016-01-02 15:34:00,Darth Maul,Wood,1988 Sycamore Drive,Masterson,TX,79058,503,Nut,25,1,25
2016-01-02 15:34:00,Darth Maul,Wood,1988 Sycamore Drive,Masterson,TX,79058,512,Scraper,799,1,799
2016-01-03 11:28:00,Taun We,Miller,4011 Sycamore Drive,Yellow Jacket,CO,81335,505,Bolt,100,2,200
2016-01-03 11:28:00,Taun We,Miller,4011 Sycamore Drive,Yellow Jacket,CO,81335,503,Nut,25,1,25
2016-01-03 11:28:00,Taun We,Miller,4011 Sycamore Drive,Yellow Jacket,CO,81335,509,Clamp,299,1,299
2016-01-03 11:28:00,Taun We,Miller,4011 Sycamore Drive,Yellow Jacket,CO,81335,518,Level,1698,1,1698
2016-01-03 11:28:00,Taun We,Miller,4011 Sycamore Drive,Yellow Jacket,CO,81335,514,Plane,1099,1,1099
2016-01-03 11:28:00,Taun We,Miller,4011 Sycamore Drive,Yellow Jacket,CO,81335,525,Hatchet,3599,1,3599
